CaloAX,CaloAY,CaloBX,CaloBY,StartingCalo
1.5,3.5,3.5,3.5,10
1.5,2.5,6.5,4.5,10
0.5,2.5,3.5,1.5,10
0.5,4.5,4.5,3.5,10
0.5,2.5,2.5,2.5,10
0.5,2.5,1.5,3.5,10
3.5,2.5,7.5,4.5,10
0.5,1.5,3.5,2.5,10
0.5,4.5,4.5,5.5,10
0.5,4.5,1.5,4.5,11
1.5,5.5,5.5,4.5,11
0.5,3.5,1.5,2.5,11
2.5,2.5,4.5,2.5,11
0.5,2.5,3.5,1.5,11
0.5,3.5,3.5,2.5,11
3.5,2.5,3.5,3.5,11
5.5,3.5,6.021766737447631,3.5,11
0.5,4.5,8.5,4.5,11
0.5,2.5,4.5,1.5,11
0.5,1.5,3.5,1.5,12
1.5,2.5,4.5,1.5,12
3.5,1.5,7.5,1.5,12
3.5,2.5,5.5,0.5,12
0.5,2.5,0.5,1.5,12
3.5,3.5,5.5,4.5,12
0.5,2.5,0.5,2.5,12
3.5,1.5,8.5,0.5,13
0.5,2.5,2.5,3.5,13
4.5,2.5,8.5,0.5,13
4.5,1.5,1.5,0.5,13
2.5,3.5,6.5,3.5,14
0.5,2.5,4.5,4.5,14
0.5,4.5,8.5,5.5,15
0.5,0.5,7.5,1.5,20
1.5,5.5,5.5,4.5,20
0.5,3.5,1.5,5.5,22
1.5,4.5,7.5,5.5,22
1.5,3.5,3.5,3.5,22
0.5,1.5,0.5,2.5,22
3.5,3.5,7.5,2.5,23
0.5,2.5,2.5,3.5,23
2.5,3.5,8.5,4.5,24
5.5,2.5,5.5,3.5,1
2.5,4.5,5.5,5.5,1
3.5,3.5,4.5,5.5,1
1.5,3.5,4.5,5.5,1
1.5,3.5,8.5,4.5,2
8.5,3.5,6.5,2.5,2
1.5,2.5,5.5,0.5,3
1.5,0.5,4.5,2.5,3
0.5,3.5,2.5,4.5,3
0.5,2.5,1.5,4.5,3
2.5,4.5,7.5,0.5,3
2.5,2.5,8.5,2.5,4
0.5,4.5,3.5,5.5,4
6.5,2.5,8.5,1.5,4
2.5,4.5,5.5,4.5,4
1.5,4.5,4.5,5.5,4
3.5,2.5,7.5,1.5,4
0.5,5.5,4.5,4.5,5
1.5,4.5,2.5,2.5,5
2.5,3.5,6.5,3.5,6
2.5,1.5,6.5,2.5,6
0.5,2.5,4.5,4.5,6
1.5,2.5,6.5,3.5,6
0.5,1.5,1.5,2.5,6
6.5,1.5,8.5,1.5,7
0.5,2.5,3.5,1.5,7
2.5,2.5,4.5,2.5,7
1.5,0.5,5.5,0.5,7
2.5,4.5,7.5,0.5,7
1.5,2.5,4.5,2.5,7
1.5,1.5,2.5,2.5,7
0.5,1.5,0.5,1.5,8
0.5,1.5,2.5,2.5,8
0.5,4.5,0.5,5.5,8
5.5,0.5,7.500000000000001,3.9731801683512993,8
2.5,2.5,5.5,1.5,8
1.5,3.5,4.5,3.5,9
0.5,3.5,2.5,4.5,10
2.5,1.5,5.5,1.5,10
0.5,1.5,0.5,3.5,10
1.5,3.5,3.5,4.5,10
1.5,3.5,4.5,4.5,10
0.5,1.5,1.5,0.5,10
4.5,3.5,8.5,4.5,10
6.5,2.5,8.5,2.5,10
2.5,4.5,6.5,5.5,11
0.5,4.5,1.5,5.5,11
1.5,0.5,6.5,1.5,11
0.5,1.5,2.5,3.5,11
2.5,1.5,5.5,0.5,11
1.5,5.5,6.5,4.5,12
2.5,3.5,8.5,5.5,12
1.5,2.5,2.5,4.5,13
0.5,2.5,3.5,4.5,13
1.5,2.5,3.5,2.5,14
3.5,2.5,3.5,2.5,15
0.5,2.5,2.5,2.5,15
2.5,2.5,5.5,0.5,16
0.5,1.5,4.5,2.5,17
4.5,2.5,7.5,3.5,18
2.5,0.5,8.5,0.5,19
0.5,3.5,5.5,2.5,21
1.5,3.5,6.5,3.5,21
0.5,3.5,7.5,1.5,21
5.5,2.5,8.5,2.5,22
0.5,1.5,4.5,1.5,22
4.5,1.5,6.5,1.5,23
0.5,1.5,2.5,2.5,23
1.5,0.5,5.5,0.5,23
0.5,4.5,3.5,4.5,24
0.5,5.5,2.5,4.5,24
1.5,1.5,6.5,2.5,24
2.5,2.5,7.5,2.5,24
3.5,1.5,5.5,0.5,1
2.5,2.5,6.5,3.5,1
2.5,4.5,1.5,3.5,1
7.5,1.5,0.5,4.5,2
0.5,3.5,7.5,3.5,2
1.5,3.5,6.5,4.5,3
2.5,4.5,4.5,3.5,3
0.5,3.5,4.5,4.5,3
0.5,0.9667749541027378,1.5,0.5,3
2.5,2.5,4.5,2.5,4
4.5,3.5,7.5,2.5,4
1.5,2.5,5.5,1.5,4
2.5,2.5,7.5,1.5,4
1.5,0.5,4.5,0.5,4
4.5,2.5,7.5,0.5,5
0.5,2.5,2.5,2.5,5
0.5,4.5,0.5,4.5,5
0.5,4.5,2.5,4.5,5
3.5,3.5,5.5,5.5,5
0.5,5.5,2.5,2.5,6
3.5,2.5,5.5,2.5,6
0.5,5.5,1.5,5.5,6
4.5,3.5,8.5,1.5,7
1.5,3.5,7.5,4.5,7
0.5,3.5,0.5,4.5,7
2.5,3.5,0.5,3.5,7
2.5,2.5,1.5,2.5,7
1.5,2.5,4.5,1.5,7
1.5,5.5,5.5,3.5,7
1.5,2.5,6.5,1.5,7
0.5,3.5,4.5,4.5,7
0.5,4.5,4.5,4.5,8
1.5,2.5,5.5,4.5,8
0.5,4.5,4.5,2.5,9
0.5,0.5,6.5,0.5,9
3.5,3.5,1.5,1.5,9
0.5,1.5,3.5,0.5,9
2.5,3.5,7.5,1.5,10
0.5,2.5,3.5,0.5,10
1.5,4.5,3.5,4.5,10
2.5,2.5,6.5,4.5,10
0.5,3.5,2.5,3.5,10
1.5,1.5,6.5,1.5,11
1.5,1.5,7.5,0.5,11
0.5,2.5,1.5,3.5,11
1.5,3.5,3.5,5.5,12
1.5,1.5,4.5,1.5,13
0.5,4.5,1.5,4.5,14
0.5,3.5,1.5,3.5,15
0.5,1.5,3.5,2.5,18
1.5,1.5,2.5,0.5,18
3.5,2.5,6.5,3.011722602221101,19
7.5,2.5,7.5,2.5,20
6.5,3.011722602221101,8.5,1.5,20
8.5,0.5,8.5,0.5,20
0.5,5.5,2.5,4.5,21
2.5,4.5,4.5,1.5,22
0.5,2.5,7.5,1.5,23
1.5,2.5,8.5,5.5,23
0.5,2.5,3.5,1.5,24
1.5,0.5,3.5,1.5,1
0.5,2.5,2.5,2.5,1
4.5,3.5,7.5,4.5,3
0.5,3.5,0.5,0.5,3
1.5,2.5,1.5,4.5,3
0.5,4.5,1.5,3.5,3
3.5,4.5,4.5,1.5,3
0.5,3.5,3.5,2.5,3
0.5,4.5,3.5,5.5,4
1.5,3.5,5.5,4.5,4
1.5,3.5,5.5,1.5,4
6.5,2.5,7.5,2.5,4
3.5,2.5,7.5,1.5,4
0.5,2.5,3.5,2.5,4
1.5,1.5,6.5,2.5,5
4.5,2.5,6.5,4.5,5
0.5,3.5,1.5,4.5,5
5.5,4.5,8.5,4.5,5
4.5,3.5,6.5,0.9730284601499558,5
4.5,2.5,8.5,2.5,5
0.5,3.5,1.5,5.5,5
2.5,2.5,7.5,1.5,5
3.5,2.5,8.5,2.5,5
1.5,4.5,2.5,4.5,6
8.5,2.5,7.5,5.5,6
8.5,2.5,7.5,0.5,6
0.5,5.5,2.5,4.5,7
0.5,2.5,1.5,0.5,7
0.5,3.5,5.5,2.5,7
2.5,4.5,6.5,2.5,7
2.5,2.5,4.5,2.5,7
1.5,3.5,6.5,4.5,7
0.5,3.5,1.5,2.5,8
0.5,4.5,1.5,3.5,8
1.5,3.5,4.5,5.5,8
4.5,2.5,7.5,2.5,8
0.5,0.5,1.5,0.5,8
1.5,5.5,5.019161966308032,5.500000000000001,8
0.5,4.5,4.5,4.5,8
1.5,1.5,4.5,2.5,8
1.5,3.5,8.5,2.5,9
1.5,2.5,4.5,2.5,9
0.5,4.5,3.5,4.5,9
1.5,3.5,4.5,2.5,9
8.5,4.5,0.5,1.5,9
4.5,2.5,8.5,4.5,9
3.5,4.5,8.5,4.5,10
0.5,0.5,2.5,1.5,10
0.5,2.5,3.5,4.5,10
1.5,3.5,5.5,2.5,10
1.5,1.5,7.5,3.5,10
0.5,1.5,0.5,0.5,10
1.5,2.5,4.5,2.5,10
0.5,0.5,0.5,1.5,10
1.5,4.5,5.5,5.5,11
3.5,3.5,7.5,4.5,12
2.5,4.5,8.5,2.5,12
0.5,1.5,3.5,2.5,12
0.5,4.5,4.020710199228965,5.5,12
1.5,1.5,5.5,5.5,12
2.5,3.5,5.5,1.5,13
3.5,2.5,6.5,2.5,13
0.5,2.5,0.5,1.5,13
0.5,4.5,2.5,4.5,14
0.5,1.5,3.5,0.5,14
2.5,4.5,8.5,5.5,16
1.5,3.5,7.5,4.5,17
0.5,0.5,2.5,1.5,17
1.5,2.5,5.5,1.5,18
0.5,2.5,3.5,5.5,18
1.5,2.5,2.5,1.5,19
0.5,3.5,2.5,2.5,20
0.5,2.5,2.5,1.5,20
1.5,5.5,6.5,5.5,21
2.5,1.5,4.5,4.5,21
1.5,4.5,5.5,5.5,21
0.5,5.5,3.5,4.5,21
0.5,0.5,3.5,0.5,21
0.5,4.5,3.5,4.5,22
0.5,4.5,4.5,5.5,22
0.5,4.5,7.5,3.9864181493045345,23
1.5,3.5,6.5,2.5,23
1.5,2.5,6.5,2.5,1
3.5,3.5,5.5,3.5,1
0.5,2.5,3.5,1.5,1
3.5,2.5,5.5,3.5,1
0.5,4.5,1.5,4.5,1
0.5,3.5,1.5,1.5,1
1.5,3.5,2.5,3.5,1
1.5,5.5,0.5,5.5,1
5.5,3.5,5.5,3.5,1
1.5,4.5,5.5,3.5,2
1.5,1.5,7.5,0.5,2
1.5,2.5,3.5,3.5,3
3.5000000000000004,3.008106671526761,8.5,5.5,3
5.5,3.5,6.5,3.5,3
0.5,3.5,2.5,3.5,4
2.5,0.5,4.5,0.5,4
0.5,4.5,4.5,5.5,4
3.5,1.5,7.5,0.5,4
6.5,3.5,6.5,4.5,4
0.5,1.5,2.5,0.5,5
0.5,1.5,1.5,1.5,5
0.5,2.5,3.5,4.5,5
0.5,1.5,4.5,1.5,5
0.5,2.5,3.5,0.5,5
2.5,0.5,6.5,0.5,6
0.5,3.5,4.5,3.5,6
0.5,4.5,4.5,5.5,6
2.5,4.5,5.5,1.5,6
0.5,3.5,0.5,3.5,6
0.5,1.5,3.5,3.5,6
0.5,4.5,0.5,4.5,7
0.5,4.5,3.5,3.5,7
0.5,5.5,1.5,3.5,7
5.5,1.5,7.5,0.5,7
0.5,4.5,4.5,3.5,7
1.5,3.5,2.5,4.5,7
0.5,2.5,3.5,0.5,7
0.5,0.5,2.5,2.5,7
0.5,1.5,3.5,0.5,7
1.5,3.5,3.5,0.5,8
0.5,4.5,1.5,2.5,8
4.5,2.5,7.5,4.5,8
0.5,2.5,2.5,2.5,8
0.5,2.5,1.5,1.5,8
0.5,2.5,0.5,0.5,8
2.5,2.5,5.5,1.5,8
1.5,1.5,1.5,0.5,8
0.5,2.5,1.5,4.5,8
1.5,2.5,5.5,3.5,8
1.5,3.5,2.5,1.5,8
1.5,3.5,4.5,2.5,8
4.5,3.5,8.5,2.5,8
2.5,3.5,6.5,5.5,8
2.5,4.5,3.5,4.5,8
0.5,3.5,0.5,2.5,8
0.5,2.5,3.5,1.5,9
1.5,0.5,5.5,1.5,9
1.5,4.5,7.5,5.5,9
4.5,2.5,8.5,2.5,9
0.5,2.5,2.5,2.5,9
1.5,2.5,2.5,1.5,10
1.5,0.5,2.5,0.5,10
5.5,1.5,8.5,2.5,10
0.5,4.5,2.5,2.5,10
1.5,4.5,6.5,3.5,10
8.5,2.5,8.5,2.5,10
1.5,3.5,3.5,5.5,10
2.5,2.5,4.5,4.5,10
1.5,1.5,8.499999999999998,2.02505664381954,10
1.5,1.5,2.5,1.5,10
2.5,4.5,3.5,3.5,11
0.5,4.5,1.5,2.5,11
2.5,1.5,3.5,3.5,11
1.5,2.5,3.5,1.5,11
2.5,2.5,7.5,1.5,11
0.5,0.5,5.5,0.5,11
2.5,1.5,7.5,0.5,11
1.5,2.5,8.5,4.5,12
0.5,3.5,2.5,5.5,15
0.5,3.5,1.5,4.5,15
2.5,1.5,5.5,2.5,16
1.5,4.5,3.5,4.5,16
5.5,2.5,7.5,2.5,17
5.5,2.5,6.5,3.5,17
7.5,2.5,5.5,5.5,18
2.5,1.5,7.5,5.5,18
0.5,3.5,2.5,3.5,20
0.5,4.5,0.5,3.5,20
0.5,3.5,3.5,3.5,20
1.5,5.5,6.5,4.5,20
0.5,3.5,3.5,2.5,21
3.5,3.5,6.5,3.5,21
0.5,1.5,2.5,2.5,22
0.5,3.5,5.5,5.5,22
4.5,4.5,8.5,4.5,22
0.5,2.5,3.5,2.5,22
0.5,2.5,1.5,2.5,23
0.5,5.5,2.5,2.5,23
1.5,3.5,5.5,3.5,24
5.5,2.5,6.5,1.5,1
2.5,3.5,3.5,3.5,1
0.5,2.5,1.5,3.5,1
1.5,0.5,4.5,1.5,1
2.5,2.5,7.5,0.5,1
0.5,4.5,2.5,3.5,1
1.5,5.5,0.5,4.5,1
3.5,3.5,8.5,5.5,2
2.5,2.5,7.5,0.5,3
0.5,3.5,3.5,5.5,3
2.5,2.5,4.5,2.5,4
0.5,1.5,3.5,1.5,4
0.5,3.5,3.5,0.5,4
4.5,2.5,7.5,0.5,5
1.5,4.5,4.5,5.5,5
1.5,5.5,0.5,0.5,6
2.5,3.5,7.5,3.5,6
2.5,2.5,8.5,3.5,7
0.5,4.5,4.5,5.5,7
0.5,1.5,1.5,1.5,7
0.5,2.5,3.5,3.5,7
7.5,3.5,8.5,3.5,7
2.5,1.5,7.5,3.5,7
0.5,1.5,2.5,2.5,7
0.5,4.5,1.5,5.5,7
0.5,4.5,0.5,4.5,7
0.5,2.5,1.5,4.5,7
0.5,2.5,1.5,3.5,8
0.5,2.5,1.5,2.5,8
0.5,1.5,3.5,0.5,8
3.5,3.5,7.5,3.5,8
0.5,2.5,5.5,1.5,8
2.5,2.5,7.5,5.5,8
0.5,2.5,2.5,2.5,8
0.5,4.5,1.5,3.5,8
1.5,2.5,6.5,2.5,9
1.5,3.5,6.5,3.5,9
0.5,1.5,1.5,0.5,10
1.5,2.5,8.5,0.5,10
1.5,2.5,3.5,0.5,10
2.5,2.5,4.5,2.5,10
0.5,1.5,3.5,4.004239267237607,10
1.5,1.5,3.5,0.5,10
1.5,3.5,2.5,2.5,10
0.5,2.5,3.5,0.5,10
1.5,2.5,4.5,4.010615001398396,10
2.5,2.5,5.5,0.5,11
0.5,2.5,0.5,5.5,12
1.5,4.5,2.5,1.5,13
0.5,0.5,4.5,0.5,14
1.5,4.5,4.5,5.5,15
0.5,4.5,6.5,2.5,15
2.967904646661984,3.5,1.5000000000000002,1.0029198875044232,15
0.5,5.5,6.556131103875227,5.5,21
0.5,4.5,6.5,2.5,21
0.5,1.5,0.5,2.5,21
0.5,5.5,2.5,4.5,22
0.5,3.5,3.5,2.5,22
0.5,2.5,4.5,2.5,22
1.5,0.5,4.5,0.5,23
0.5,0.5,3.5,1.5,23
0.5,4.5,3.5,3.5,23
3.5,1.5,5.5,4.5,24
0.5,0.5,7.5,0.5,24
0.5,5.5,1.5,5.5,24
1.5,0.5,7.5,5.5,1
0.5,5.5,1.5,5.5,1
0.5,2.5,6.5,4.5,2
7.5,1.5,7.5,0.5,2
0.5,2.5,6.5,1.5,3
2.5,2.5,7.5,2.5,3
0.5,1.5,2.5,4.5,3
0.5,4.5,4.5,3.5,4
4.5,2.5,8.5,1.5,4
0.5,3.5,2.5,2.5,5
0.5,2.5,4.5,3.5,6
2.5,2.5,5.5,1.5,6
1.5,3.5,5.5,4.5,6
0.5,3.5,0.5,1.5,7
1.5,2.5,5.5,1.5,7
1.5,1.5,2.5,4.5,7
0.5,4.5,6.5,4.5,7
0.5,3.5,1.5,5.5,7
0.5,0.5,4.5,0.5,7
0.5,5.5,1.5,3.5,7
0.5,1.5,2.5,0.5,8
0.5,2.5,0.5,1.5,8
4.5,2.5,8.5,2.5,8
0.5,1.5,2.5,1.5,8
0.5,5.5,8.5,5.5,8
2.5,4.5,6.5,5.5,8
1.5,5.5,3.5,5.5,8
1.5,3.5,5.5,5.5,8
0.5,0.5,2.5,0.5,8
0.5,3.5,0.5,4.5,8
1.5,2.5,3.5,0.5,8
0.5,1.5,1.5,0.5,8
0.5,1.5,2.5,1.5,9
7.5,2.5,7.5,5.5,9
0.5,4.5,7.5,3.5,9
1.5,2.5,4.5,5.5,9
0.5,0.5,3.5,0.5,10
2.5,2.5,5.5,5.5,10
0.5,1.5,2.5,2.5,10
0.5,3.5,1.5,1.5,10
7.5,5.5,1.5,1.5,10
0.5,0.5,3.5,0.5,10
1.5,1.5,2.5,1.5,10
0.5,3.5,2.5,2.5,10
3.5,2.5,7.5,3.5,11
0.5,4.5,4.5,5.5,11
0.5,4.5,4.5,4.5,11
1.5,1.5,7.5,4.5,11
0.5,2.5,2.5,1.5,11
2.5,4.5,5.5,4.968232320322028,11
0.5,1.5,5.5,3.5,11
7.5,3.5,5.5,2.5,12
2.5,1.5,8.5,0.5,12
6.5,2.5,8.5,1.5,13
0.5,4.5,5.5,1.5,15
0.5,0.5,1.5,0.5,15
0.5,2.5,0.5,1.5,16
0.5,1.5,2.5,0.5,17
0.5,4.5,1.5,5.5,20
1.5,5.5,7.5,5.5,21
0.5,2.5,2.5,5.5,22
1.5,2.5,7.5,0.5,22
6.5,3.5,8.5,5.5,23
0.5,5.5,4.5,5.5,23
1.5,3.5,5.5,5.5,24
0.5,3.5,6.5,3.5,1
1.5,2.5,8.5,4.5,1
0.5,3.5,2.5,5.5,1
0.5,4.5,2.5,4.5,1
1.5,2.5,7.5,5.5,1
5.5,4.5,8.5,1.5,1
8.5,4.5,4.5,0.5,1
2.5,5.5,8.5,3.5,1
0.5,1.5,2.5,3.5,1
6.5,1.5,7.019471416554139,0.5,1
7.5,1.5,5.5,1.5,1
4.5,3.5,8.5,5.5,1
6.5,3.5,3.4999999999999996,2.508026144129173,2
1.5,2.5,8.5,4.5,2
3.4999999999999996,2.508026144129173,5.5,2.5,3
0.5,3.5,0.5,4.5,3
0.5,0.5,6.5,0.5,3
0.5,0.5,7.5,1.5,3
0.5,4.5,4.5,2.5,3
0.5,4.5,3.5,2.5,3
5.5,2.5,7.5,0.5,4
1.5,4.5,3.5,4.5,4
0.5,4.5,1.5,5.5,4
0.5,2.5,2.5,3.5,4
3.5,2.5,8.5,0.5,4
5.5,2.0003589605412686,8.5,2.5,4
0.5,4.5,0.5,5.5,5
0.5,0.5,7.5,5.5,5
1.5,4.5,5.5,3.5,5
0.5,3.5,3.5,2.5,6
0.5,4.5,1.5,5.5,6
0.5,2.5,4.5,4.5,6
0.5,3.5,1.5,3.5,6
0.5,3.5,1.5,3.5,6
5.5,3.5,7.5,2.5,6
3.5,2.5,4.5,2.5,7
1.5,3.5,4.5,4.5,7
1.5,0.5,3.5,0.5,7
0.5,1.5,1.5,1.5,7
7.5,2.5,5.5,5.5,7
0.5,4.5,1.5,4.5,8
0.5,3.5,4.5,0.5,8
1.5,1.5,3.5,1.5,8
0.5,1.5,2.5,5.5,8
0.5,1.5,5.5,2.5,8
3.5,2.5,6.979926566265765,0.5,8
0.5,4.5,1.5,4.5,8
1.5,4.5,6.986013389574585,5.5,9
0.5,1.5,1.5,3.5,9
5.5,2.5,7.5,0.5,9
0.5,0.5,7.5,2.5,9
0.5,4.5,5.5,2.995440442653495,9
0.5,3.5,4.5,2.5,10
1.5,3.5,6.5,3.5,10
0.5,3.5,1.5,3.5,10
0.5,3.5,5.5,5.5,10
1.5,2.5,4.5,3.5,10
0.5,1.5,4.5,0.5,10
0.5,2.5,1.5,2.5,11
1.5,3.5,4.5,2.5,11
2.5,4.5,6.5,5.5,11
0.5,1.5,3.5,2.5,11
0.5,1.5,2.5,1.5,11
0.5,1.5,1.5,4.5,11
0.5,1.5,3.5,0.5,12
3.5,3.5,6.5,3.5,12
1.5,2.5,6.5,1.5,12
3.5,2.5,8.5,5.5,12
7.5,1.5,5.5,2.5,12
6.5,3.5,8.5,3.5,13
7.5,3.5,8.5,4.5,13
0.5,3.5,1.5,4.5,13
1.5,4.5,7.5,4.5,14
4.742735196632595,1.6029059213469623,8.5,4.5,14
1.5,4.5,4.5,5.5,14
0.5,3.5,1.5,2.5,16
0.5,2.5,3.5,1.5,16
1.5,2.5,4.5,1.5,17
3.5,1.5,8.5,1.5,17
0.5,1.5,2.5,1.5,20
0.5,2.5,6.5,5.5,21
1.5,1.5,4.5,0.5,21
0.5,4.5,6.5,3.5,22
0.5,3.5,0.5,4.5,23
0.5,3.5,4.5,1.5,23
1.5,3.5,4.5,1.5,23
6.996111682149013,3.5,5.5,5.5,23
0.5,2.5,0.5,3.5,24
0.5,4.5,5.5,4.5,24
0.5,2.5,8.5,4.5,24
2.5,1.5,7.5,1.5,24
2.5,0.5,8.5,1.5,1
0.5,2.5,3.5,2.5,1
4.5,2.5,7.5,0.5,1
4.5,2.5,6.5,2.5,2
3.5,5.5,8.5,5.5,3
0.5,2.5,1.5,2.5,3
0.5,3.5,1.5,5.5,3
1.5,1.5,4.5,1.5,3
3.5,0.5,7.5,1.5,3
3.5,4.5,5.5,2.5,3
1.5,1.5,3.5,3.5,3
4.5,1.5,8.5,1.5,4
1.5,2.5,2.5,3.5,4
0.5,2.5,2.5,1.5,4
5.5,2.5,5.5,2.5,4
0.5,0.5,4.5,1.5,5
4.5,3.5,8.5,5.5,5
0.5,1.5,5.5,1.5,5
2.5,3.5,7.5,4.5,5
5.5,1.5,8.5,0.5,6
2.5,1.5,8.5,3.5,6
8.5,3.5,2.5,2.5,6
0.5,1.5,5.5,3.5,7
0.5,2.5,2.5,1.5,7
1.5,4.5,6.5,5.5,7
0.5,2.5,2.5,5.5,7
0.5,2.5,6.5,3.5,7
0.5,2.5,0.5,3.5,7
0.5,2.5,0.5,4.5,7
0.5,3.5,2.5,4.5,7
0.5,1.5,1.5,2.5,7
0.5,2.5,1.5,3.5,7
0.5,2.5,4.5,2.5,7
0.5,4.5,1.5,4.5,7
0.5,1.5,2.5,2.5,7
0.5,3.5,3.5,3.5,8
6.5,3.5,8.5,2.5,8
0.5,3.5,1.5,1.5,8
1.5,2.5,6.5,4.5,8
0.5,4.5,0.5,5.5,8
0.5,3.5,3.5,4.5,8
0.5,3.5,0.5,3.5,8
0.5,3.5,1.5,5.5,8
0.5,4.5,1.5,4.5,8
2.5,4.5,7.5,5.5,8
1.5,2.5,4.5,4.5,8
1.5,4.5,4.5,0.5,8
2.5,2.5,6.5,5.5,8
3.5,3.5,6.5,2.5,9
0.5,1.5,5.5,4.5,9
0.5,5.5,7.5,3.5,9
3.5,1.5,8.5,0.5,9
0.5,1.5,2.5,0.5,9
6.5,3.5,8.5,4.5,10
0.5,2.5,2.5,1.5,10
0.5,4.5,3.5,5.5,10
2.5,4.5,6.5,3.5,10
0.5,3.5,2.5,5.5,10
0.5,1.5,3.5,1.5,10
1.5,2.5,4.5,2.5,10
6.5,2.5,7.5,1.5,11
0.5,2.5,2.5,2.5,11
3.5,1.5,8.5,2.5,11
0.5,2.5,3.5,1.5,12
1.5,5.5,5.5,5.5,12
3.5,2.5,8.5,2.5,14
0.5,2.5,1.5,2.5,14
0.5,4.5,2.5,3.5,14
0.5,2.5,4.5,0.5,14
2.5,3.5,8.5,4.5,15
0.5,2.5,7.5,1.9868512987731106,16
8.5,2.5,5.5,2.5,16
0.5,4.5,2.5,3.5,17
0.5,4.5,6.5,1.5,19
0.5,4.5,2.5,3.5,20
2.5,3.5,6.5,4.5,21
0.5,3.5,4.5,3.5,21
0.5,3.5,1.5,1.5,21
1.8836887277219514,3.500000000000001,6.5,3.5,22
1.5,2.5,3.5,5.5,23
1.5,2.5,4.5,2.5,23
4.5,2.5,7.5,4.5,24
0.5,2.5,4.5,0.5,24
0.5,2.5,4.5,2.5,24
1.5,1.5,4.5,2.5,24
5.2044990402293125,3.0492501599617814,7.5,4.5,24
7.5,2.5,8.5,2.5,1
0.5,3.5,0.5,3.5,1
1.5,5.5,3.5,3.5,1
3.5,2.5,4.5,0.5,1
0.5,1.5,1.5,1.5,1
3.5,3.5,7.5,1.5,2
1.5,1.5,7.5,3.5,2
1.5,2.5,5.5,1.5,3
0.5,2.5,2.5,2.5,4
0.5,2.5,3.5,0.5,4
0.5,4.5,5.499999999999999,5.01244889020866,4
1.5,3.5,4.5,4.5,4
2.5,2.5,7.5,1.5,5
0.5,1.5,2.5,0.5,5
0.5,3.5,1.5,4.5,5
1.5,4.5,5.5,4.5,5
0.5,4.5,3.5,4.5,6
0.5,2.5,3.5,1.5,6
1.5,0.5,4.5,0.5,7
0.5,3.5,3.5,1.5,7
0.5,4.5,1.5,5.5,7
8.5,2.5,7.5,2.5,8
0.5,3.5,1.5,0.5,8
1.5,2.5,5.5,1.5,8
0.5,3.5,1.5,1.5,8
0.5,1.5,0.5,0.5,8
0.5,4.5,1.5,2.5,8
0.5,5.5,5.5,5.5,9
1.5,0.5,8.5,2.5,9
0.5,1.5,3.5,1.5,9
1.5,4.5,4.5,3.5,10
0.5,3.5,3.5,1.5,10
3.5,2.5,6.5,2.5,10
3.5,2.5,5.5,1.5,11
0.5,1.5,1.5,3.5,11
0.5,2.5,3.5,2.5,11
0.5,0.5,6.5,0.5,11
6.5,2.5,6.5,1.5,11
1.5,3.5,5.5,1.5,12
3.5,2.5,7.5,3.5,12
0.5,3.5,3.5,2.5,12
0.5,0.5,1.5,0.5,12
7.5,4.5,2.5,5.5,13
3.5,2.5,8.5,3.5,13
0.5,4.5,4.5,5.5,13
0.5,2.5,4.5,2.5,22
1.5,1.5,3.5,3.5,23
0.5,2.5,1.5,2.5,23
0.5,2.5,6.5,1.5,23
4.5,2.5,5.5,1.5,23
0.5,2.5,1.5,1.5,24
1.5,2.5,7.5,2.5,24
0.5,2.5,3.5,2.5,24
1.5,3.5,1.5,3.5,1
4.5,2.5,6.5,3.5,1
1.5,3.5,5.5,4.5,1
0.5,4.5,5.70360285730177,3.5,1
1.5,3.5,7.5,2.5,2
5.5,4.5,8.5,1.5,2
0.5,2.5,1.5,0.5,3
0.5,4.5,0.5,4.5,3
0.5,2.5,2.5,1.5,4
2.5,2.5,7.5,2.5,4
0.5,3.5,3.5,2.5,4
0.5,1.5,3.5,1.5,4
0.5,0.5,7.5,1.5,5
3.5,2.5,7.5,2.5,5
1.5,4.5,4.5,3.5,5
0.5,2.5,2.5,3.5,5
0.5,2.5,2.5,3.5,5
3.5,1.5,6.5,0.5,5
0.5,3.5,1.5,4.5,5
0.5,1.5,3.5,3.5,6
4.5,3.5,7.499999999999999,4.043293096228384,6
0.5,2.5,6.5,5.5,6
2.5,2.5,8.5,3.5,6
2.5,3.5,6.5,3.5,6
2.5,3.5,5.5,5.5,6
1.5,4.5,4.5,5.5,6
0.5,3.5,3.5,1.5,7
1.5,1.5,1.5,0.5,7
0.5,1.5,1.5,0.5,7
3.5,3.5,7.5,2.5,7
6.0552534496328,0.5,2.5,0.5,8
0.5,2.5,3.5,0.5,8
0.5,2.5,3.5,2.5,8
1.5,2.5,5.5,0.5,8
1.5,4.5,3.5,4.5,8
0.5,4.5,1.5,2.5,8
1.5,0.5,7.5,0.5,8
7.5,2.5,7.5,4.5,8
0.5,1.5,6.5,3.5,9
0.5,2.5,4.5,4.5,9
2.5,2.5,4.5,1.5,9
1.5,3.5,5.5,2.5,10
4.5,4.5,5.5,0.5,10
2.5,2.5,2.5,3.5,10
1.5,1.5,2.5,2.5,10
2.5,5.5,7.5,5.5,10
8.5,3.5,8.5,2.5,11
2.5,2.5,2.5,1.5,11
0.5,2.5,2.5,0.5,12
